cd_drift,cd_tail_mean,cd_tail_rms,cl_drift,cl_tail_mean,cl_tail_rms,cm_tail_mean,cm_tail_rms,duration,probe_count,record_kind,sample_count,source_path,speed_peak,speed_tail_mean,speed_tail_rms,streamwise_tail_mean,tail_sample_count,time_end,time_start,transverse_tail_rms
-0.022819419000000174,2.11524816199918,0.03346922315758911,0.52072536319,0.02329279898905112,0.5893535103162831,-10.470478401932045,0.16567265454951555,249992.722,,force_coefficients,34139,/Users/rogerio/local/tests/lmx_external_codes/Q2DmhdFoam/run/muck_q2d/forcesCo/250000/forceCoeffs.dat,,,,,8535,500000.0,250007.278,
0.12467233500000008,2.133374745188007,0.057783558925786675,1.7124744325999999,0.013907337407073783,0.7745406769088583,-10.560204988648772,0.28602861671560215,249990.859232176,,force_coefficients,35020,/Users/rogerio/local/tests/lmx_external_codes/Q2DmhdFoam/run/muck_q2d/forcesCo/0/forceCoeffs.dat,,,,,8755,250000.0,9.140767824,
,,,,,,,,500000.0,65536,probe_velocity_history,22,/Users/rogerio/local/tests/lmx_external_codes/Q2DmhdFoam/run/muck_q2d_FFT/postProcessing/probes/0/U,0.00036740390958340635,0.00022813613589083993,6.0525058048638664e-05,0.00021929996308816385,,500000.0,0.0,3.9802479531750194e-05
,,,,,,,,500000.0,65536,probe_velocity_history,7,/Users/rogerio/local/tests/lmx_external_codes/Q2DmhdFoam/run/Ha_14_2/postProcessing/probes/0/U,0.0003327291495129092,0.00023249826750838806,5.576472905627309e-05,0.00022562966797846343,,500000.0,0.0,3.195117896863368e-05
,,,,,,,,130.0,65536,probe_velocity_history,3,/Users/rogerio/local/tests/lmx_external_codes/Q2DmhdFoam/run/lidDriven/postProcessing/probes/0/U,0.06823114094684263,0.012001367725986221,0.01029551007515979,5.216024233117627e-05,,130.0,0.0,0.007736255373837712
