wall_model,mesh_ny,mesh_nz,fluid_cell_count,solid_cell_count,tangential_conductance_ratio,normal_leakage_ratio,target_mean_velocity_m_s,final_mean_velocity_m_s,mean_velocity_error_fraction,u_peak_m_s,pressure_proxy,current_scaled_pressure_proxy,volumetric_flow_rate_m3_s,mean_current_magnitude,current_max,face_current_max,lorentz_power,div_current_max,div_current_relative,charge_balance_residual,charge_balance_relative,interface_current_residual,interface_current_relative,potential_residual,linear_residual,solver_time_s,solver_residual,mhd_performance_only,pressure_proxy_ratio_to_ideal,fluid_resolution,total_cell_count,pressure_relative_to_finest,mean_current_relative_to_finest
intact_aln,42,42,324,1440,0.008437500000000013,7.81249999999971e-13,0.01,0.009999999999999997,3.469446951953614e-16,0.010718974828833548,0.19239086543595238,0.20290874385110938,0.0001,180.6901760361933,9286.698098409473,152.91380166419913,-2.1040199116116264e-06,19535.00787571104,0.0063875881912242435,5.611811015882039e-09,1.8349589621102474e-15,16.67607836881323,0.10905541675979082,0.020596214297894926,4.863620624998766e-10,0.008,8.817252023167466e-05,True,1.0,18,1764,0.27136682094619896,0.12639178217920696
bare_metal,42,42,324,1440,0.010125000000000002,17.578125,0.01,0.01,0.0,0.056600040583977114,33.04277190617252,42.110633169756824,0.0001,825.4114551401718,2099.270329856685,3977.2044056289837,-0.0023010835896465857,290995.40359129774,0.007316581546058244,589.9565466127774,1.4833447981143238e-05,377.0096219922293,0.09479261902120072,0.5735562688996916,5.92530149179069e-09,0.008,0.0013718701703285749,True,171.74813279881303,18,1764,0.059151987369074406,0.044934280355944795
intact_aln,46,46,484,1632,0.008437500000000013,7.81249999999971e-13,0.01,0.009999999999999998,1.734723475976807e-16,0.01421873275904559,0.24882361254940494,0.23561267086262835,0.00010000000000000002,213.00010996264373,11127.608585313059,272.14763044551864,-2.82258878283067e-06,9436.630468244159,0.0017337337188633435,2.1804114069823295e-09,4.0059349468019473e-16,19.659279767181737,0.07223755626679004,0.007352737913204775,1.0908320476408288e-08,0.008,8.598848786268813e-05,True,1.0,22,2116,0.05764164309619993,0.029821601495509654
bare_metal,46,46,484,1632,0.010125000000000002,17.578125,0.01,0.009999999999999997,3.469446951953614e-16,0.08538658508127171,32.692360257988,31.52480761014096,9.999999999999999e-05,838.2817810680285,2603.7952761131532,3626.5251220022433,-0.0022654851216234164,558576.1011074006,0.01540251569521579,2910.6689898661148,8.0260549477699e-05,326.6714400212952,0.09007836124982815,0.45176002391772635,1.2518093907844204e-09,0.008,0.0013108354265575356,True,131.38769236178018,22,2116,0.06912948271157457,0.061227541950051874
intact_aln,50,50,676,1824,0.008437500000000013,7.81249999999971e-13,0.01,0.01,0.0,0.01347153144137046,0.2640435145786115,0.2925097395807995,0.00010000000000000005,206.83204707817782,13756.639503340222,369.3031724825919,-3.825234238450994e-06,32157.97967986985,0.004353872654774197,1.906835800369321e-09,2.581667235012712e-16,23.067645142541824,0.0624626238314516,0.02963483344372753,3.7079952432739597e-09,0.008,9.535037736690174e-05,True,1.0,26,2500,0.0,0.0
bare_metal,50,50,676,1824,0.010125000000000002,17.578125,0.01,0.010000000000000002,1.734723475976807e-16,0.0618635548293806,35.12020162935125,41.20543632509894,0.00010000000000000002,789.9170987662544,2308.3553537369758,3890.8121449402543,-0.002496010015708468,594553.5507305763,0.015280962652069663,2168.9229904066606,5.574473682125629e-05,288.79692959299086,0.07422535934266379,0.5644156854193709,7.183540592590549e-10,0.008,0.0012528707710192308,True,133.00914315354333,26,2500,0.0,0.0
